Change,Description,MultipleCompulsory,Department,Number,Grade,Class,Name,Url,Credit,YearSemester,CompulsoryElective,Restrict,Select,Selected,Remaining,Teacher,Room,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Context,Programs,EMI
,,,人管碩專,HRM974,1,不分班,應用統計與資料分析,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=HRM974&Crsname=應用統計與資料分析,3,期,選,25,0,0,25,李澄賢,,,,,,,,,《講授類》,,0
,,,人管碩專,HRM976,1,不分班,人工智慧在測驗下的相關應用與發展,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=HRM976&Crsname=人工智慧在測驗下的相關應用與發展,3,期,選,30,0,0,30,待聘,,,,,,,,,《研討類》,,0
,,,行傳碩專,ICM904,0,不分班,行銷傳播管理研究方法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=ICM904&Crsname=行銷傳播管理研究方法,3,期,選,50,0,0,50,王紹蓉,,,,,,,,,《講授類》,,0
,,,行傳碩專,ICM905,0,不分班,媒體，文化，與社會,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=ICM905&Crsname=媒體，文化，與社會,3,期,選,50,0,0,50,譚躍,,,,,,,,,《講授類》,,0
,,,行傳碩專,ICM909,2,不分班,碩士論文,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=ICM909&Crsname=碩士論文,3,期,必,50,0,0,50,指導教授,,,,,,,,,《研討類》,,0
,,,行傳碩專,ICM912,0,不分班,企業傳播與實務,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=ICM912&Crsname=企業傳播與實務,1,期,選,50,0,0,50,王紹蓉,,,,,,,,,《講授類》限本所碩專班學生選修,,0
,,,公碩專(澎),PAM902,1,不分班,公共經濟與管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=PAM902&Crsname=公共經濟與管理,3,期,必,50,0,0,50,,,,,,,,,,《講授類》,,0
,,,資電碩專,MIS983,1,不分班,電子商務,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=MIS983&Crsname=電子商務,3,期,必,50,0,0,50,邱兆民,,,,,,,,,《講授類》限資電碩專學生選修,,0
,,,資電碩專,MIS984,1,不分班,統計基礎及R語言應用,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=MIS984&Crsname=統計基礎及R語言應用,3,期,必,50,0,0,50,李捷,,,,,,,,,《講授類》限資電碩專學生選修,,0
,,,資電碩專,MIS986,2,不分班,碩士論文（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=MIS986&Crsname=碩士論文（一）,3,期,必,50,0,0,50,指導教授,,,,,,,,,《講授類》限資電碩專學生選修,,0
,,,資電碩專,MIS989,2,不分班,金融科技,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=MIS989&Crsname=金融科技,3,期,必,50,0,0,50,楊淯程,,,,,,,,,《講授類》限資電碩專學生選修,,0
,,,資電碩專,MIS993,1,不分班,商業分析專題演講,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=MIS993&Crsname=商業分析專題演講,3,期,必,50,0,0,50,李捷,,,,,,,,,《演講/參訪》限資電碩專學生選修,,0
,,,資電碩專,MIS994,1,不分班,管理資訊系統,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=MIS994&Crsname=管理資訊系統,3,期,必,50,0,0,50,林東清,,,,,,,,,《講授類》限資電碩專學生選修,,0
,,,人亞碩專,HRMA901,2,不分班,碩士論文,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=HRMA901&Crsname=碩士論文,3,期,必,50,0,0,50,指導教授,,,,,,,,,《講授類》,,0
,,,人亞碩專,HRMA911,1,不分班,組織理論與管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=HRMA911&Crsname=組織理論與管理,3,期,選,30,0,0,30,葉致微,,,,,,,,,《講授類》,,0
,,,人亞碩專,HRMA913,1,不分班,人力資源管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=HRMA913&Crsname=人力資源管理,3,期,選,30,0,0,30,謝慧賢,,,,,,,,,《講授類》,,0
